arxiv_id,predicted_type,reasoning
2505.05169,regular,"This paper presents a new algorithm for a bandit max-min fair allocation problem, not a review or survey of existing work."
2209.10121,regular,"This paper presents original research on a machine learning model for leak detection in natural gas pipelines, not a review of existing literature."
2010.02916,regular,"The paper presents a new theoretical framework and empirical results related to deep learning optimization, not a review of existing literature."
2209.0061,regular,"This paper presents a novel method for heterogeneous graph neural networks, introducing two new models and conducting experiments to demonstrate their effectiveness."
2405.1531,regular,"This paper presents a new framework called Spectraformer for approximating and learning the kernel function in the attention mechanism of the Transformer. It introduces a novel approach and presents empirical results, not a review of existing research."
2412.12473,regular,"This paper presents a novel optimizer (MIAdam) and its experimental evaluation, not a review of existing research."
2302.04109,regular,"The paper presents a novel attack method on human emotion assessment systems, focusing on data poisoning with label-flipping, and explores the effectiveness of different models and XAI techniques."
2010.05315,regular,"This paper presents a novel algorithm for efficient attention, not a review or survey of existing research."
2510.26266,regular,"This paper presents a novel algorithm for interpolating generative models, not a review of existing work."
2106.006,regular,"This paper presents a novel method for achieving fairness in clustering algorithms, outlining a new approach and experimental results."
2207.07482,regular,"This paper describes a physical implementation of a neural network, presenting a novel physical model for education, not a review of existing research."
2104.08196,review,"The paper reviews existing research on reinforcement learning for production scheduling, proposing standardization of model descriptions and validation schemes."
2310.12107,regular,"This paper presents a novel online learning algorithm for brokerage, not a review of existing literature."
2110.0123,regular,"The paper presents a novel method for identifying butterfly sparse matrix factorizations, not a review of existing research."
2411.04476,regular,"This paper presents a novel method for generating maintenance schemes using LLMs, focusing on experimental results and dataset construction."
2103.04662,regular,"This paper presents a novel anomaly detection framework called SWAD, introducing a new method for anomaly detection, not a review of existing methods."
2309.06896,regular,"This paper presents a novel approach for continual learning, outlining a new method and experimental results."
2108.09375,regular,"This paper presents a novel method for out-of-distribution detection using adversarial training and GAN generated data, not a review of existing research."
2106.06662,regular,"This paper presents a novel method for deep learning on pixelized spheres, introducing equivariant networks and padding. It does not review existing work in this area."
2505.18758,regular,"This paper presents a novel compression framework for neural networks, outlining its design, implementation, and empirical evaluation. It focuses on a specific compression technique, making it an original research paper."
2209.11807,regular,"This paper presents a novel method for representing periodic graphs, which is an original research contribution."
2202.05096,regular,"This paper presents a lower bound for statistical query algorithms in agnostic learning, which is original research."
2305.06753,regular,"The paper presents a comparison of clustering algorithms applied to vibration data, presenting new results and findings."
2505.20774,regular,"This paper presents a novel model for long-term time series forecasting, not a review of existing research."
2502.19787,regular,"This paper presents a novel method for in-context learning, outlining its architecture, experimental results, and comparisons with existing approaches."
2511.05124,regular,"This paper presents a new dataset and evaluation framework for time series question answering, not a review of existing work."
2312.05519,regular,"This paper presents a novel method for multi-level graph representation learning, not a review of existing research."
2207.09786,regular,"This paper presents a novel method for diffusion models, outlining its theoretical foundation, experimental results, and open-source implementation."
2305.12578,regular,"This paper presents a novel framework for self-explainable graph neural networks for link prediction, proposing a new approach and experimental results."
2509.14821,regular,"This paper presents a novel method for joint graph and relational learning, proposing a new architecture and training approach for precision neural networks."
2410.00052,regular,"This paper presents a novel method (DelayPTC-LLM) for predicting passenger travel choices under train delays, not a review of existing research."
2101.02388,regular,"This paper presents a novel method for knowledge distillation in iterative generative models, focusing on its implementation and experimental results."
2412.1569,regular,"This paper presents a novel theory and implementation of Mixture-of-Experts for Mobile Edge Computing, introducing a new approach to continual learning in MEC."
2401.01083,regular,"This paper presents a novel deep learning method for aircraft landing time prediction, not a review of existing research."
2003.04295,regular,"The paper presents a new scheme for automatic differentiation, not a review of existing work."
2511.03695,regular,"This paper presents a novel algorithm (Behavior-Adaptive Q-Learning) for offline-to-online reinforcement learning, not a review of existing research."
2101.07713,regular,"This paper presents a novel image denoising method, not a review of existing methods."
2310.04966,regular,"This paper presents a novel active learning method, not a review of existing literature."
2511.21889,regular,This paper presents a novel model architecture and experimental results exploring different fusion strategies for multimodal vision-language systems. It is not a review or survey of existing research.
2301.12412,regular,"This paper presents a novel method for contextual causal Bayesian optimization, outlining its framework, challenges, and empirical results."
2306.16361,regular,"This paper presents original research on the convergence of gradient descent on neural networks, not a review of existing literature."
2011.14251,regular,"The paper presents a series of methods for estimating importance weights and provides generalization bounds, which are characteristics of original research."
2304.11816,regular,"This paper presents a novel in-filter acoustic classification framework, not a review of existing research."
2511.14076,regular,"The paper presents a novel WiFi localization system, not a review of existing research."
2306.0357,regular,"This paper presents a novel method for disentangling latent representations in federated learning, demonstrating its effectiveness through experiments."
2110.081,review,The paper systematically reviews and analyzes existing research on evolutionary multi-objective clustering (EMOC) approaches.
2507.16099,regular,"This paper describes a new framework for model optimization, presenting its features and demonstrating its use with specific models."
2508.08339,regular,"This paper presents a novel method for federated learning called SHeRL-FL, which is an original research paper describing a new algorithm and its evaluation."
2012.07233,regular,"The paper presents a new framework for adversarial robustness, proposing a teacher-student model and exploring different methods for achieving robustness."
2509.22272,regular,"This paper presents a novel method for quantifying uncertainty in LLMs, not a review of existing research."
2412.08198,regular,"This paper presents a novel framework for domain adaptation in online advertising, outlining its architecture, training process, and experimental results."
2502.07151,regular,"This paper presents a novel method for conditional distribution quantization, a new approach to a specific problem in machine learning, not a review of existing work."
2310.09924,regular,"This paper presents a novel deep reinforcement learning framework with explicit context representation, outlining new algorithms and experimental results."
2506.0487,review,"The paper reviews the use of contrastive losses for multimodal representation learning, identifies limitations, and proposes a new regularization term to address them."
2101.09847,regular,"This paper presents a novel method for estimating and bounding the variance of returns from off-policy data, not a review of existing work."
2107.10991,regular,"This paper presents a novel method for initializing physics-informed neural networks, not a review of existing research."
2305.189,regular,"This paper presents a novel method for improving the quality of likelihood-based generative models, not a review of existing research."
2312.10193,regular,"This paper presents a novel computational module (ACM) for efficient inference in transformer models, not a review of existing research."
2412.09686,regular,This paper presents a new algorithm for active learning and investigates its cost in terms of replicability.
2503.00626,regular,This paper presents a new approach to data-driven optimization and compares its performance to traditional methods. It does not primarily review existing literature.
2409.18827,regular,"This paper presents a new benchmark for hyperparameter optimization in reinforcement learning, not a review or survey of existing research."
2503.17138,regular,"This paper presents a novel approach to training autoencoders for neural network weight reconstruction, presenting new methods and experimental results."
2403.06298,review,The paper analyzes and reviews the effectiveness of a specific method (GTVMin) for addressing a specific challenge (statistical heterogeneity in federated learning).
2511.06376,regular,"This paper presents a new method for in-context learning in transformers, focusing on the benefits of positional encoding, and does not primarily review existing research."
2112.08253,regular,"This paper presents a novel online feature selection algorithm, not a review of existing literature."
2405.0306,regular,"This paper presents a novel method for out-of-distribution detection, not a review or survey of existing research."
2103.16349,regular,"This paper presents a new baseline method for LSTF, not a review of existing methods."
2506.19805,regular,"The paper presents a new method for optimizing physics-informed neural networks, not a review of existing work."
2211.09001,regular,"This paper presents a novel LSTM network architecture for predicting future behavior, not a review of existing research."
2301.12528,regular,"This paper presents a novel method for sequential estimation of state-space models, focusing on the implementation details and experimental results."
2301.12222,review,"The paper systematically reviews recent progress in machine learning methods for cancer classification using gene expression data, covering both conventional and deep learning approaches."
2207.07736,regular,"This paper presents new optimizations for data collection in deep reinforcement learning, not a review of existing research."
2407.19941,regular,"This paper presents a novel method for boosting graph foundation models, outlining a new architecture and training objective. It focuses on a specific technical implementation, not a review of existing research."
2205.13924,regular,"This paper presents a new theoretical analysis of Thompson Sampling for contextual bandits, not a review of existing work."
2110.08185,regular,"The paper presents a novel algorithm for node regression on multi-relational graphs, not a review of existing work."
2208.00953,regular,"The paper presents a novel attribution technique for deep learning models, focusing on its application to medical image analysis. It does not primarily review existing literature or present a position on a field."
2303.17648,regular,"The paper presents a new framework for personalized experimentation, not a review of existing literature."
2509.18893,regular,"This paper presents original research exploring the impact of heterophily on graph-level tasks, including theoretical analysis and empirical validation."
2310.04686,regular,"This paper presents new theoretical results on information-theoretic limits of supervised outlier detection, focusing on transfer learning, and does not primarily review existing literature."
2508.17032,regular,"This paper presents original research on a new approach called Cartridges for LLM inference, exploring the learned structure of the key-value cache."
2511.17312,regular,"This paper presents original research on a deep learning method for denoising raw detector data, not a review of existing literature."
2405.09133,regular,"This paper presents a novel method for addressing domain drift in online continual learning, outlining a new rehearsal strategy and loss functions."
2501.03782,regular,"The paper presents a benchmark and analysis of ViT architectures for out-of-distribution generalization, which is original research."
2203.05556,regular,"This paper presents a novel approach to embedding numerical features in tabular deep learning, proposing two new embedding modules and empirically demonstrating their effectiveness."
2201.13172,regular,"This paper presents a new algorithm for online learning in an adversarial MDP with delayed feedback, not a review of existing work."
2103.00361,regular,"The paper presents a novel method (DMCCA) for multimodal information analysis and fusion, not a review of existing research."
2507.10747,regular,"The paper presents a benchmarking framework for AI models in automotive aerodynamics, which is an original research contribution."
2307.03186,regular,"This paper presents a novel algorithm for teacher-guided reinforcement learning, not a review of existing research."
2110.00091,regular,"The paper presents a new algorithm for improving probabilistic graphical models, not a review or survey of existing work."
2411.08699,regular,"This paper presents a novel approach for personalized federated learning, outlining its mechanism and experimental results."
2503.14299,regular,"The paper presents original research on the role of randomization in multiclass adversarial classification, focusing on theoretical analysis and data distribution properties."
2106.04928,regular,"This paper presents a novel method for adversarial distillation, outlining a new approach and experimental results."
2311.10986,regular,"This paper presents a novel system (EdgeFM) for open-set learning on the edge, proposing a new method and evaluating its performance on real-world datasets."
2504.16875,regular,"This paper presents a novel hybrid RL and ML-MPC approach for engine control, outlining a new method and experimental results."
2205.13748,regular,This paper presents a novel method for optimizing the hyperparameters of physics-informed neural networks (PINNs) through automated hyperparameter optimization using Neural Architecture Search (NAS).
2201.00072,regular,"This paper presents a novel method for improving robustness in neural networks, outlining a theoretical framework and empirical results."
2009.10312,review,"The paper reviews the effectiveness of classical machine learning approaches for Human Activity Recognition, proposing two models and discussing best practices."
2404.03434,regular,"The paper presents a novel architecture for learning from simplicial data, outlining its design, evaluation, and performance comparison with other methods."
2104.09197,regular,"This paper presents a novel method for removing adversarial noise, not a review or survey of existing research."
2107.04616,regular,"This paper presents a novel deep convolutional neural network architecture, not a review of existing work."
2403.11408,regular,"This paper presents a novel method for improving the performance of graph neural networks, not a review of existing research."
2512.07082,regular,"This paper presents a novel method for detecting concept drift in streaming data, not a review of existing research."
2107.06755,regular,"This paper describes the work done during an internship, detailing the development of deep learning models for road maintenance and safety prediction. It presents original research and results."
2102.11533,regular,"This paper presents a novel graph pooling method, not a review or survey of existing methods."
2512.08443,regular,"This paper presents a novel method for decentralized certified unlearning, proposing a new algorithm and providing theoretical guarantees and empirical results."
2103.11226,regular,"This paper presents experimental results investigating the effects of non-independent data distributions in federated learning, not a review of existing literature."
2506.11038,regular,"This paper presents a novel method for class-incremental learning, outlining its architecture, training process, and experimental results."
2012.03925,regular,"This paper presents a novel method for program learning, outlining its architecture and demonstrating its effectiveness through experiments."
2109.09901,regular,"This paper presents a novel method for modeling adversarial noise, which is an original research contribution."
2505.2175,regular,"This paper presents a novel method for hierarchical reinforcement learning, outlining a new approach and experimental results."
2507.18603,regular,"This paper presents a novel multi-level conditional diffusion model for protein generation, outlining a new method and evaluation metric, rather than reviewing existing work."
2201.05226,review,"The paper reviews existing research on data privacy and its impact on predictive performance, rather than presenting original findings."
2210.00965,review,"The paper provides an introduction to green learning, its applications, and future outlook, summarizing existing research and approaches."
2511.18489,regular,"The paper presents a novel method for personalized content adaptation, outlining a federated learning framework and specific model architectures. It does not primarily review existing research."
2511.22395,regular,"This paper presents a novel time series forecasting model, not a review or survey of existing work."
2404.06403,regular,"This paper presents a new algorithm for online learning of decision trees, not a review of existing research."
2403.04012,regular,"This paper presents a novel method for embedding and tokenizing multimodal EHR data, focusing on a specific task and experimental results."
2405.19072,regular,"This paper presents a novel framework for algorithmic recourse, proposing a new method and conducting experiments to evaluate its performance."
2211.14347,regular,"The paper presents a new measure and argument for why deep networks generalize better than wide ones, which is original research."
2310.08571,regular,"This paper presents a novel active defense mechanism against model stealing attacks, not a review or survey of existing research."
2103.15209,regular,"The paper presents a theoretical analysis of importance weighting in deep learning, not a review of existing literature."
2506.21003,regular,"The paper presents a novel method for knowledge distillation in normalizing flows, which is an original research contribution."
2501.17086,regular,"This paper presents a novel algorithm for accelerating training, not a review of existing research."
2506.12764,regular,"This paper presents a novel dynamic link prediction method, not a review of existing work."
2504.17492,regular,"This paper presents a new method for improving prediction accuracy in graph neural networks, focusing on data-driven emulators and prototypes. It describes a novel approach and experimental results, not a review of existing research."
2412.04778,regular,"This paper presents a new iterative L2-normalization method for efficient computation in large language models, not a review or survey of existing methods."
2202.07779,regular,"This paper presents a new method for binary classification, not a review of existing research."
2305.14974,regular,"This paper presents a novel method for training deep neural networks, not a review or survey of existing work."
2306.16531,regular,This paper presents original research investigating the use of MRI and machine learning to predict REP in glioma patients.
2212.13634,regular,"This paper presents a new theoretical analysis of the Tsetlin Machine, proposing a connection to perceptrons and exploring its operational concept."
2210.09738,regular,"The paper presents a new framework for prediction in event streams, not a review of existing research."
2510.21282,regular,"This paper presents a novel method for human activity recognition, not a review of existing research."
2308.08762,regular,"The paper presents a new method for credit risk assessment using LightGBM and feature engineering, not a review of existing research."
2511.18214,regular,"This paper presents a novel algorithm (Deep Gaussian Process Proximal Policy Optimization) for Reinforcement Learning, not a review of existing research."
2102.02611,regular,"This paper presents a novel method (CKConv) for handling sequential data, not a review of existing methods."
2111.08277,regular,"The paper presents a new gradient compression scheme for federated learning, not a review or survey of existing work."
2303.02243,regular,"The paper presents a novel method for long-time integration in dynamical systems, not a review of existing work."
2409.12626,review,"The paper reviews and analyzes over 100 works on Federated Learning, focusing on their contributions to green-aware AI and sustainable environments."
2307.14338,regular,"This paper presents a novel deep learning model called TabR, introducing a new method for tabular data problems."
2509.15934,regular,"The paper presents a novel method for in-hand pose estimation, not a review or survey of existing work."
2510.0694,regular,"This paper presents a novel node affinity prediction model (NAViS) and evaluates its performance, making it an original research paper."
2508.01115,regular,"The paper presents a novel data structure and algorithm for recommendation systems, not a review or survey of existing research."
2306.09261,regular,"This paper presents a new method for forecasting multivariate time series data, not a review of existing research."
2206.01067,regular,"The paper presents a novel method for conformal prediction, not a review or survey of existing work."
2504.12589,regular,"This paper presents a novel method for estimating LLM ensemble judgment performance, not a review or survey of existing research."
2501.12367,regular,"This paper presents a new bidding mechanism and incentive scheme for data sharing in renewable energy forecasting, focusing on a novel approach rather than a review of existing methods."
2507.03833,regular,"This paper presents a novel algorithm for computing matrix functions, not a review or survey of existing research."
2504.02543,regular,"This paper presents a novel method for optimal control of probabilistic dynamics models, outlining a new approach and experimental results."
2303.05774,regular,"This paper presents a new study using machine learning to predict NFL player success, not a review of existing research."
2309.16398,review,"The paper presents a systematic review of recent advances in differential privacy in centralized deep learning, covering various topics and open problems."
2507.09545,regular,"The paper presents a novel evaluation method for the reliability of explanations in unbalanced datasets, focusing on a specific use-case. This is an original research paper."
2408.13008,regular,"The paper presents a novel training framework and experimental results, not a review or survey of existing research."
2404.07083,regular,"This paper presents a new loss function and training algorithm to mitigate overfitting in deep neural networks, not a review of existing research."
2005.12401,regular,"This paper presents a new method for wind speed prediction using LSTM networks, not a review of existing research."
2405.11801,regular,"This paper presents a novel method for graph clustering, not a review of existing research."
2507.10986,regular,"This paper presents a novel large model for stellar flare forecasting, outlining its architecture, training process, and experimental results. It is not a review or survey of existing research."
2305.07778,regular,"This paper presents a new method for training speech recognition models, not a review of existing research."
2402.09166,regular,"The paper presents a new method for deinterleaving, a novel approach to a specific problem, not a review of existing literature."
2011.09926,review,"The paper systematically reviews case studies of machine learning deployment challenges, providing an overview of the issues and potential research directions."
2305.1046,regular,"The paper presents a novel method for topology optimization using neural networks, outlining its implementation and demonstrating its effectiveness through experiments."
2109.11383,regular,"This paper presents a novel algorithm for improving the efficiency of density-based clustering methods, not a review of existing research."
2505.13582,regular,"This paper presents a novel method for analyzing critical points in neural networks, not a review of existing research."
2505.18355,regular,"This paper presents original research, including a new dataset and experiments, to improve methane emission modeling using AI."
2508.01575,regular,The paper presents a novel architecture (KANMixer) for long-term time series forecasting and evaluates its performance on benchmark datasets. It is not a review of existing literature.
2409.18168,regular,"This paper presents a new framework for American option pricing, including a novel neural network architecture and transfer learning techniques. It does not primarily review existing research."
2302.01722,regular,"This paper presents a novel method for learning clean data distribution from contaminated datasets, outlining a new approach and experimental results."
2205.02113,regular,"The paper presents a novel graph-based spatio-temporal prediction approach for vacant parking space availability, not a review of existing research."
2209.04698,regular,"This paper presents a novel method (Structured Q-learning) for antibody design, not a review of existing research."
2510.04376,regular,"This paper presents original research on a new perspective of neural network training, focusing on categorical invariants and their implications for generalization and transfer learning."
2504.07085,regular,This paper presents a novel method for modeling stochastic differential equations (SDEs) and demonstrates its effectiveness through numerical experiments. It is not a review paper.
2111.00343,regular,"The paper proposes a new CNN variant for solving PDEs, presenting a novel method rather than reviewing existing approaches."
2112.09859,regular,"The paper presents new algorithms for a specific problem (stochastic shortest path with linear MDP) and their analysis, not a review of existing work."
2101.06614,regular,"This paper presents a novel method for disentangling causal effects from latent confounders, focusing on developing algorithms and theoretical guarantees for causal discovery."
2405.15332,regular,"This paper presents a new method for off-policy evaluation, not a review of existing research."
2208.0653,regular,"The paper presents a novel method for comparing model outputs using representation learning, not a review of existing research."
2010.15456,regular,"This paper presents a novel method for multilayer graph learning, not a review or survey of existing work."
2208.06931,regular,"This paper presents a new theory for knowledge transfer in continual learning, proposing a framework and deriving error bounds, not a review of existing work."
2503.05648,regular,"The paper presents a new physics-based machine learning framework for NOx emission prediction, not a review of existing research."
2112.10919,regular,"The paper presents a new modular architecture for lifelong learning, proposing a novel theoretical framework and empirical results."
2205.11718,regular,"The paper presents a novel architecture and model (SPIN and Inducing Point Neural Process) for meta-learning and genotype imputation, not a review of existing research."
2405.19014,regular,"This paper presents a novel algorithm for model-based reinforcement learning, not a review of existing research."
2010.11598,regular,"This paper presents a novel method for adversarial attacks on tree ensembles, not a review or survey of existing research."
2202.01765,regular,"This paper presents a machine learning model to predict attrition patterns in a weight management program, not a review of existing research."
2109.08381,regular,"This paper presents a new method for time-series sales forecasting, not a review of existing research."
2106.04714,regular,"The paper presents a novel method for learning a label noise-resistant graph neural network, not a review of existing research."
2205.06905,review,"The paper reviews existing work on incorporating expert feedback into ML updates, providing a taxonomy and highlighting the need for further research in this area."
2107.07467,regular,"The paper presents a novel framework for training and pruning neural networks, not a review of existing research."
2303.16912,regular,"This paper presents a novel Bayesian hyper-heuristic for training feedforward neural networks, which is an original research contribution."
2510.07569,regular,"This paper presents a novel method for model selection in unsupervised machine learning tasks, not a review of existing research."
2310.02453,regular,"The paper presents a novel generative framework for urban planning, outlining its architecture and experimental results."
2504.21304,regular,"This paper presents a novel method for unsupervised feature transformation using LLM agents and in-context learning, not a review of existing research."
2309.01381,review,"The paper reviews and analyzes the performance of classic machine learning algorithms on a classification task, focusing on their generalization ability and fairness in the presence of noise and sparsity."
2106.0863,regular,"This paper presents a novel method for hardware-aware neural architecture search, not a review of existing research."
2502.20395,regular,"This paper presents a novel method for optimizing routing weights in multimodal models, not a review or survey of existing research."
2202.02929,regular,"This paper presents a novel model-based offline Meta-RL method with regularization, outlining a new approach and experimental results."
2203.01388,regular,"The paper presents a new algorithm for clustering directed graphs, not a review or survey of existing methods."
2102.03765,regular,"This paper presents a novel deep actor-critic framework, TOP estimation, and demonstrates its effectiveness through experiments. It is not a review or survey of existing research."
2405.13693,review,"The paper reviews and proposes new approaches to the comparator used in discrimination testing, focusing on the 'mutatis mutandis' comparator."
2412.01519,regular,"The paper presents a novel graph transformer architecture and experimental results, not a review of existing research."
2404.15673,regular,"This paper presents a new machine learning model for detecting climate change misinformation, not a review of existing research."
2506.09193,regular,"This paper presents a novel method for weather forecasting, not a review or survey of existing research."
2411.04708,review,"The paper reviews the use of LLMs in biochemical tasks, highlighting the limitations of current approaches and proposing future directions for research."
2109.06486,regular,"This paper presents a novel method for generating synthetic data, not a review of existing research."
2009.06825,regular,"This paper presents a novel deep learning approach for fault detection in power systems, not a review of existing research."
2305.03829,regular,"This paper presents a novel Bayesian deep learning model for uncertainty-aware causal modeling in image-based precision medicine, not a review of existing literature."
2411.04695,regular,This paper presents original research investigating the relationship between network fragmentation and generalization performance in deep neural networks.
2111.08066,regular,"This paper presents a new algorithm for offline reinforcement learning, not a review of existing research."
2509.03518,regular,"This paper presents original research investigating the lying behavior of LLMs, including methods and results."
2410.165,regular,"This paper presents a new method for forecasting opioid overdose counts, not a review of existing research."
2510.12721,regular,"This paper presents a novel compression technique for LLMs, outlining its implementation and evaluation on various models. It focuses on a specific method and its performance, making it an original research paper."
2403.10738,regular,"This paper presents a new horizon-free regret bound for linear MDPs, which is an original research contribution."
2309.14597,regular,"This paper presents original research on a novel approach to policy optimization in continuous control, focusing on the return landscape and its implications for stability."
2012.01974,regular,"The paper presents a novel approach for enhancing amenorrhea status prediction using transfer learning, focusing on addressing data challenges like missing values and limited labeled data."
2304.06696,regular,"The paper presents a novel method for improving novelty detection using GANs, not a review of existing research."
2405.16805,regular,"This paper presents a novel gradient estimator for sparse gradients, not a review of existing research."
2201.10528,review,"The paper reviews existing research on explainability in music recommender systems, discussing its goals, challenges, and potential solutions."
2101.08104,regular,"The paper presents a new graph kernel, not a review or survey of existing work."
2509.00202,regular,"This paper presents a novel architecture (TConstFormer) for transformer models, introducing a new method and experimental results."
2412.18886,regular,"This paper presents a novel adversarial training method for graph neural networks, outlining a new concept of graph subspace energy and proposing an adversarial training method based on it."
2506.02138,regular,"This paper presents a novel method for Transformer explainability, not a review or survey of existing research."
2502.15678,regular,This paper presents original research investigating the effectiveness of fine-tuning for improving visual cognition in vision language models. It presents experimental results and findings.
2304.01285,regular,"This paper presents a new hardware architecture for accelerating machine learning, not a review or survey of existing research."
2504.03877,regular,This paper presents experimental results demonstrating the effectiveness of concept-based rubrics for improving LLM performance in formative assessment and data generation.
2503.00929,regular,"The paper presents a new algorithm for dynamic pricing, not a review or survey of existing methods."
2103.05334,regular,This paper presents original research on a deep learning model for decoding bimanual force using EEG and fNIRS signals.
2202.12087,regular,"The paper presents a new method for multidimensional scaling, not a review of existing research."
2407.11579,regular,"The paper presents a new method for stop location detection, not a review of existing research."
2307.08712,regular,"The paper presents a practical implementation of machine learning for memory sports, not a review of existing research."
2206.08832,regular,"This paper presents a novel method for solar generation forecasting, not a review of existing research."
2109.02517,regular,"This paper presents a new algorithm for reinforcement learning, not a review of existing research."
2406.11422,regular,"This paper presents a new method for cross-domain open-world discovery, not a review or survey of existing work."
2201.01588,regular,This paper presents original research on anomaly detection using machine learning in a specific context (gamma radiation on FPGAs).
2104.05641,regular,"The paper presents a theoretical analysis of distillation for improving generalization bounds, presenting new results and techniques."
2406.08765,regular,"This paper presents a novel method for knowledge pruning in time series data analytics, not a review of existing research."
2511.14229,regular,"This paper presents a novel method for space binding, introducing a new model and dataset, and evaluating its performance on various benchmarks."
2404.05817,regular,"This paper presents a new training methodology for physics-informed neural networks and Gaussian processes, not a review of existing work."
2102.03151,regular,"This paper presents a novel Bayesian random function approach to address the amortized inference gap in Variational Autoencoders, proposing a new method and demonstrating its effectiveness through experiments."
2205.11412,regular,"This paper presents a new method for uncertainty estimation in gradient-boosted regression trees, not a review of existing research."
2106.00127,regular,"The paper presents a novel integer-only neural network quantization scheme, not a review or survey of existing methods."
2412.04076,regular,"This paper presents a novel quaternion knowledge graph embedding model, introducing a new method for learning knowledge graph embeddings."
2510.22878,regular,This paper presents original research findings on the limitations of generative pre-training for structured EMR trajectories.
2509.01187,regular,"The paper presents a novel architecture (StoxLSTM) for time series forecasting, not a review of existing work."
2012.02481,regular,"The paper presents a novel multi-classifier fusion approach based on Dempster-Shafer theory, outlining its application to vibration-based fault detection. This constitutes original research."
2505.23725,regular,"This paper presents a novel inner optimizer called MuLoCo for the DiLoCo framework, introducing a new method and experimental results."
2309.1663,regular,"This paper presents a theoretical justification for the absence of overfitting in LAD algorithms, proposing a method for estimating the VC dimension of LAD models."
2208.01874,regular,"The paper presents a novel generative framework for temporal point processes, not a review of existing work."
2103.1406,regular,"This paper presents a novel deep reinforcement learning approach for process control, not a review of existing research."
2411.00259,regular,"This paper presents a novel method for enhancing diversity in Bayesian deep learning, outlining a new approach and experimental results."
2309.17089,regular,This paper presents original research findings on a new approach to solving large-scale routing problems using neural construction methods.
2012.08483,regular,"This paper describes a new system (Amazon SageMaker Autopilot) and its functionality, not a review of existing research."
2509.19985,regular,"This paper presents a novel physics-informed transformer model for anomaly detection, not a review of existing research."
2112.00029,regular,"This paper presents a novel method for sparse model training, not a review or survey of existing research."
2108.08659,regular,"This paper presents a novel multilinear model called ResTT, introduces its theoretical foundation, and demonstrates its performance through experiments on various datasets."
2208.09779,regular,"This paper presents a novel method for improving the robustness of Graph Neural Networks (GNNs) against topological perturbations, not a review of existing research."
2312.10708,regular,"This paper presents a novel method for eliminating a bias in decision tree and random forest models, not a review of existing research."
2109.0947,regular,"This paper presents a novel adversarial meta-algorithm for optimizing the CVaR objective in Reinforcement Learning, not a review or survey of existing work."
2303.15057,regular,"This paper presents a novel method for improving model calibration, not a review of existing research."
2402.02216,regular,"The paper presents a novel perspective on GFM development, proposing a 'graph vocabulary' concept, rather than a review of existing research."
2306.02157,regular,"This paper presents a novel framework for architecture synthesis in neural networks, outlining a new method and experimental results."
2402.12921,regular,"The paper presents a novel method (RioT) for improving the reliability of time series models, not a review of existing research."
2104.11186,regular,"This paper presents a novel algorithm for learning in the stochastic shortest path setting, not a review of existing literature."
2510.12328,regular,"This paper presents a novel method for extreme rainfall forecasting, not a review of existing research."
2504.00851,regular,"This paper presents a novel method for parameter-efficient fine-tuning, not a review of existing research."
2309.15732,regular,"The paper presents a novel approach using CNNs for analyzing basins of attraction, which is an original research contribution."
2311.05908,regular,"This paper presents a novel algorithm for efficient convolution operations, not a review of existing research."
2407.03436,regular,"This paper presents original research findings on the impact of environmental complexity on deep reinforcement learning agents, including experimental results and analysis of neural network activity."
2109.03194,regular,"The paper presents a novel algorithm for decentralized adaptive gradient methods, not a review of existing literature."
2408.16896,regular,"This paper presents a novel architecture (DLFormer) for time series forecasting, not a review of existing work."
2402.04284,regular,"This paper presents a new method (PRES) for training memory-based dynamic graph neural networks, not a review or survey of existing work."
2204.00144,regular,"The paper presents original research on a new method for balancing data using synthetic data, not a review of existing literature."
2301.00007,review,"The paper reviews the current state of research on Artificial Neural Networks, focusing on complex, hypercomplex, and fuzzy networks."
2310.14957,regular,"This paper presents a new benchmark tool for evaluating explainers on time series data, not a review of existing work."
2306.14054,regular,"The paper presents a theoretical analysis of gradient approximation in deep learning models, focusing on practical applications and limitations."
2209.13234,regular,"This paper presents a new algorithm for calculating neural network gradients, not a review of existing research."
2501.09611,regular,"This paper presents a novel algorithm (EVaDE) for model-based reinforcement learning, not a review of existing research."
2406.06651,regular,"This paper presents a novel method for electricity demand forecasting, not a review of existing research."
2203.1681,regular,"This paper presents a novel method for MSE estimation with bandit feedback, proposing estimators and analyzing their concentration properties. It does not primarily review existing research."
2202.02361,regular,"This paper presents a novel FPGA-based network exploration technique for keyword spotting, not a review of existing research."
2506.15181,regular,"This paper presents a novel framework for improving privacy and resilience in distributed machine learning, outlining its design, theoretical analysis, and experimental validation."
2409.12217,regular,"This paper presents empirical results investigating the impact of regularization techniques on Open-Set Recognition performance, not a review of existing literature."
2503.09866,regular,"This paper presents a new Python package for achieving algorithmic fairness, not a review of existing research."
2504.03485,regular,"This paper presents a novel nonparametric density estimation method based on Gaussian processes and Fisher divergence score matching, not a review of existing work."
2302.14202,regular,"This paper presents a novel generative model called Mixtures of All Trees, proposing a new approach to tree-shaped graphical models."
2302.05444,regular,"This paper presents a novel self-supervised learning algorithm called Q-Match, introducing a new method and experimental results."
2501.159,regular,"This paper presents original research investigating the sensitivity of audio embeddings to audio effects, not a review of existing literature."
