arxiv_id,predicted_type,reasoning
2505.24601,regular,"The paper presents a novel neuro-symbolic pair and evaluates its performance, demonstrating original research."
2107.00749,review,"The paper restates and simplifies a proof of the impossibility of probabilistic induction, which is a review of existing research in the field."
2506.0258,regular,"The paper presents a novel framework for autonomous driving, outlining its architecture and experimental results."
2409.20553,regular,"This paper presents a new model for human-AI alignment in chess, not a review of existing research."
2510.0103,regular,"This paper presents original research investigating the relationship between computational ingredients and human-like representations in LLMs, not a review of existing literature."
2201.06409,regular,"This paper presents a novel method for optimizing waterfall auctions, not a review of existing research."
2106.08452,regular,"This paper presents a novel approach using deep neural networks to approximate stream reasoning with C-SPARQL, presenting new methods and results."
2210.03455,regular,"This paper presents a novel method for advice conformance verification, proposing a Tree-based lingua-franca and conducting experiments to demonstrate its effectiveness."
2509.04876,regular,"The paper presents a novel framework for multi-agent LLM collaboration, introducing a new method and demonstrating its effectiveness through experiments."
2004.10014,regular,"This paper presents a new framework for authoring virtual human behaviors, not a review of existing research."
2502.08547,regular,"This paper presents a novel algorithm (GAME) for harmonizing multi-institutional EHR data, not a review of existing literature."
2508.05508,regular,"This paper presents a novel framework for evaluating agent task completion, not a review or survey of existing methods."
2506.15377,regular,"This paper presents a novel method for environmental understanding in visual navigation, outlining its design and evaluating its performance through experiments."
2405.19631,regular,"The paper presents a novel system for intelligent routing of medical record data to open-source language models for SDOH coding, demonstrating new methods and results."
2510.20188,regular,"This paper presents a novel decentralized framework for auditing large language models, outlining its design, functionality, and experimental results. It is not a review or survey of existing research."
2507.23377,regular,"This paper presents a novel LLM-augmented platform for railway service consulting, outlining its architecture, data, and functionalities. It is not a review or survey of existing research."
2407.20708,regular,"This paper presents a novel spiking neural network architecture for object detection, outlining its design, training, and evaluation on benchmark datasets."
2409.16427,regular,"This paper presents a new framework and methodology for evaluating AI agent safety, not a review of existing research."
2111.03728,regular,"The paper presents a new model for sense-making, not a review of existing research."
2202.1375,regular,"This paper presents a novel system for extending RDFS to handle negative statements, not a review of existing research."
2102.00572,review,"The paper reviews and proposes a new framework inspired by Piaget's cognitive development theory, synthesizing existing research on reinforcement learning and cognitive development."
2510.03194,regular,"This paper presents a novel multi-agent system for collaborative data visualization, outlining its architecture, evaluation, and results. It is not a review or survey of existing work."
2411.06046,regular,"The paper presents a novel algorithm for news recommendation, not a review or survey of existing research."
2103.15975,regular,"The paper describes a new open-source framework for AI systems, not a review of existing research."
2505.16507,review,"The paper reviews and analyzes the concept of relevance for stability in argumentation frameworks, synthesizing existing work and proposing new insights."
2511.03108,regular,"This paper presents a new dataset and a revised benchmark for formal reasoning, not a review of existing research."
2510.16559,regular,"This paper presents a new benchmark for evaluating LLMs in engineering construction, not a review of existing research."
2111.06928,regular,"The paper presents a new algorithm (GNRPA) for solving the Vehicle Routing Problem, not a review of existing research."
2506.17434,regular,"This paper presents a new framework for AI alignment called Resource-Rational Contractualism, not a review of existing research."
2409.04711,review,"The paper reviews a framework for generating scenarios to test robots and autonomous agents, summarizing insights and demonstrating the benefits of the approach."
2207.13857,regular,"This paper presents a novel method for measuring the difficulty of novelty reaction in AI systems, focusing on proposing a universal method and evaluating its performance."
2111.07568,regular,"This paper presents original research investigating the ability of Graph Neural Networks to solve the MaxSAT problem, not a review of existing literature."
2411.06253,regular,"This paper presents a new knowledge authoring system, not a review of existing literature."
2508.2173,regular,"The paper presents a novel variational algorithm for the Traveling Salesman Problem, not a review of existing research."
2412.18914,regular,"This paper presents a novel method (PRISM) for efficient long-range reasoning, not a review of existing research."
2506.07116,regular,"This paper presents a new multi-agent pipeline for cleaning and improving a benchmark dataset, demonstrating a novel approach to improving retrieval accuracy and reasoning capabilities."
2510.24663,regular,"This paper presents a new synthetic data generation pipeline and benchmark for multi-turn tool interactions, not a review of existing work."
2507.05891,regular,"This paper presents a new method for time series forecasting, outlining its architecture and evaluating its performance on benchmark datasets."
2411.06385,regular,"This paper presents a new metric called Class Granularity to assess knowledge graph quality, which is an original research contribution."
2510.1847,regular,"This paper presents a novel data selection method called CircuitSeer, which is an original research contribution focused on improving the training of LLMs."
2505.13031,regular,"The paper presents a novel multimodal large language model called MindOmni and its training process, focusing on reasoning generation capabilities."
2105.08683,regular,"This paper presents a novel method for knowledge graph embedding, not a review or survey of existing work."
2302.12691,review,"The paper systematically reviews existing literature on the reproducibility of machine learning, providing recommendations and highlighting open issues."
2402.146,regular,"This paper presents a novel multiobjective optimization approach using a diffusion model for gasoline blending scheduling, not a review of existing research."
2504.21683,regular,"This paper presents a novel framework for ranking arguments in abstract argumentation, proposing a new semantics and evaluating its principles. It does not primarily review existing work."
2407.15325,regular,"This paper presents a new framework called Odyssey for empowering LLMs with open-world skills in Minecraft, outlining its architecture and demonstrating its capabilities through experiments."
2501.0989,regular,"This paper presents a novel AI system for mitigating bias in interviews, not a review of existing research."
2210.01344,review,"The paper reviews existing work on movement analytics, covering both theoretical and application aspects, including machine learning, logic-based knowledge representation, and digital twins."
2504.02467,regular,"This paper presents a novel method for generating reasoning programs for fact-checking, not a review or survey of existing work."
2006.0815,review,The paper reviews and compares the application of VIKOR and TOPSIS methods with logarithmic normalization.
2412.00402,regular,"This paper presents a new dataset for training language models to perform Android intent invocation, not a review or survey of existing research."
2308.03179,regular,"The paper presents a new metric for evaluating model trustworthiness, proposing a novel method for quantifying model performance and calibration. It does not primarily review existing research."
2410.17991,regular,"The paper describes the development of a web application, not a review or survey of existing research."
2505.16448,regular,"This paper presents original research investigating the phenomenon of overthinking in reasoning models, introducing a new concept of internal bias and proposing methods to mitigate it."
2504.20797,regular,"The paper presents a new method for Few-Shot Class-Incremental Learning, not a review or survey of existing research."
2504.09772,regular,"This paper presents a new multi-agent framework for collaborative reasoning, introducing a novel dataset and model, and evaluating its performance on various tasks. It is not a review or survey of existing research."
2208.13515,regular,"The paper presents a novel approach for detecting surprising situations in event data, proposing a new method and evaluating it on real-world data."
2504.10337,regular,"The paper presents a new AI system (Heimdall) for verification, not a review of existing research."
2309.12579,regular,"This paper presents a novel machine learning framework for predicting trends in horticulture, not a review of existing research."
2502.19308,regular,"The paper presents a novel crop simulator for training reinforcement learning agents, not a review of existing research."
2302.12676,regular,"This paper presents a new algorithm for responsibility attribution in decentralized partially observable Markov decision processes, not a review of existing work."
2410.15735,regular,"This paper describes a new open-source tool for training models, not a review or survey of existing research."
2402.07418,regular,"This paper presents a novel framework for zero-shot policy adaptation in cross-domain settings, outlining its architecture, training process, and evaluation on various benchmarks."
2410.06703,regular,"This paper presents a new benchmark for evaluating web agent safety and trustworthiness, not a review or survey of existing research."
2007.03102,regular,This paper presents original research on a competitive multi-agent environment and the emergence of heterogeneous strategies through reinforcement learning.
2501.0032,regular,"The paper presents a novel approach to developing AI with altruistic values through self-imagination and Theory of Mind, not a review of existing research."
2404.07227,regular,"The paper presents a theoretical exploration of the relationship between complexity and generalisation, presenting experimental results and theoretical arguments."
2501.06948,regular,"This paper proposes a new test to evaluate machine superintelligence, presenting a novel approach rather than reviewing existing research."
2307.00735,regular,"This paper presents a novel approach to generalized planning, introducing new algorithms and evaluation functions, rather than reviewing existing work."
2406.18839,regular,"The paper presents a new method for solving a specific problem in visual question answering, not a review or survey of existing work."
2403.16416,review,The paper reviews and analyzes the limitations of LLM-based user simulators for conversational recommendation systems.
2511.1199,regular,"This paper presents a novel method for improving autoformalization, a new research area, and presents experimental results to demonstrate its effectiveness."
2405.02324,regular,"The paper presents a new multi-criteria decision-making method (CoCoFISo) and compares it to other methods, presenting original research findings."
2109.02866,review,"The paper reviews the need for medical education reform to address the ethical considerations of medical AI, rather than presenting original research or findings."
2401.12459,review,"The paper reviews existing approaches to designing reward functions for RL agents, focusing on incorporating LLM's understanding of morality and social norms."
2506.13037,regular,"This paper presents a new framework called MAGIC for automated essay evaluation, describing its design, evaluation on a specific dataset, and comparison with other methods."
2008.02708,regular,"This paper presents original research on applying reinforcement learning to detect brain lesions on MRI, not a review of existing literature."
2205.00215,regular,"The paper presents a novel approach for forming collectives, proposing a combination of an attention model and an integer linear program. This is original research, not a review of existing work."
2506.07837,regular,"This paper presents a novel dataset and model for medical ultrasound, focusing on creating specific domain quadruplets for fine-tuning MLLMs. It describes a data generation pipeline and a model trained on this data, making it an original research paper."
2402.08859,regular,"This paper presents a novel method for improving recommendation systems using graph convolution and large language models, not a review or survey of existing work."
2203.09926,regular,"The paper presents a new algorithm for solving combinatorial optimization problems, not a review of existing research."
2201.05544,regular,"This paper presents a novel local search algorithm for solving Weighted MaxSAT problems, not a review or survey of existing work."
2101.12639,regular,"This paper presents a new search algorithm for the game of Bridge, not a review of existing research."
2508.12022,review,"The paper systematically reviews 55 key studies on AI models for depression detection and diagnosis, providing an overview of the field and its trends."
2408.04203,regular,"This paper presents a new framework and evaluation approach for developing Multimodal Role-Playing Agents, which is original research."
2407.21693,regular,"The paper presents a new dataset and model for task-oriented dialogue, not a review or survey of existing research."
2410.15951,review,"The paper presents a general overview of the impact of AI and ML on finance, discussing its applications and challenges, without presenting original research."
2007.02742,regular,"This paper proposes new reporting guidelines for AI game-playing performance, not a review of existing research."
2209.15111,review,"The paper reviews existing work on quantifying harm, discussing different approaches and potential pitfalls."
2511.166,regular,"This paper presents a novel method for judging, not a review or survey of existing research."
2408.00724,regular,"This paper presents empirical analysis of compute-optimal inference for language models, focusing on trade-offs between model sizes and inference strategies. It does not primarily review existing research."
2409.17515,regular,"This paper presents a novel approach for time series forecasting, introducing a new method and experimental results."
2207.08365,regular,"This paper presents a novel algorithm for finding optimal Bayesian networks, not a review of existing research."
2511.07974,regular,"This paper presents a novel method for generating fine-grained explanations of model misclassifications, not a review of existing work."
2510.08238,regular,"This paper presents a novel backdoor attack mechanism called Chain-of-Trigger and its experimental evaluation, not a review of existing research."
2505.02306,regular,"This paper presents a novel AI agent called SafeMate, outlining its functionality and demonstrating its capabilities. It does not primarily review existing research or present a position on a field."
2010.1172,regular,"The paper presents a new method for ranking alternatives using time-series features and a tensorial approach, not a review of existing research."
2409.07547,regular,"The paper presents a novel approach to solving the Nurse Scheduling Problem using Machine Learning and Constraint Programming, not a review of existing work."
2412.17018,regular,"This paper presents a novel method for auto-bidding, outlining its design, implementation, and experimental results."
2410.16924,regular,"This paper presents a novel approach to personalized sleep health management using a new model, not a review of existing research."
2111.07876,regular,"The paper describes a winning solution to a competition, presenting details of the algorithm and its components, not a review of existing research."
2412.03944,regular,This paper presents original research investigating the mechanisms of Chain-of-Thought prompting in large language models.
2107.1039,regular,"This paper presents a novel method for training reinforcement learning agents, not a review of existing research."
2306.01913,regular,This paper presents a novel pre-training method for a specific task (recommendation) and evaluates its performance empirically. It does not primarily review or synthesize existing research.
2509.02401,regular,"This paper presents a novel approach for uncertainty-aware agents, outlining a new method and experimental results, not a review of existing literature."
2510.23744,regular,"This paper presents a novel approach to multi-environment POMDPs, proposing algorithms for computing robust policies. It focuses on developing new methods and algorithms, not on reviewing existing literature."
2012.133,regular,"The paper presents a new approach to resource allocation in emergency response systems, not a review of existing research."
2506.18156,regular,"This paper presents a study investigating the cognitive patterns of LLMs using psychological frameworks, presenting new empirical results."
2502.15778,regular,"The paper presents a novel LLM-based framework for MCDM, outlining its design, evaluation, and experimental results. This is original research, not a review of existing work."
2511.08055,regular,"This paper presents a novel method for evaluating the robustness of LLMs in mathematical reasoning, not a review of existing research."
2310.05123,regular,"This paper presents a novel algorithm for trajectory clustering, not a review of existing methods."
2403.02899,regular,"This paper presents a novel method for unsupervised domain adaptation, outlining its architecture and experimental results."
2412.0411,regular,"This paper presents a novel method for enhancing mathematical reasoning in LLMs, outlining a new approach and experimental results."
2509.17544,regular,"This paper presents a novel multimodal conversational assistant, not a review or survey of existing research."
2110.09978,regular,"This paper presents experimental research investigating the mechanisms behind knowledge graph embedding performance, not a review of existing literature."
2504.10074,regular,"This paper presents a novel multi-modal RAG framework, not a review or survey of existing research."
2509.19925,regular,"This paper presents a novel framework for privacy-preserving question answering over contracts, outlining its architecture, evaluation, and results."
2106.09455,review,"The paper describes an online congress focused on AI for SMEs, summarizing the event's purpose and content. It does not present original research or experimental results."
2509.02722,regular,"This paper presents a novel Vision Language World Model for planning, outlining its architecture, training process, and evaluation results."
2401.08879,review,"The paper presents a principle-based analysis of existing contribution functions for quantitative bipolar argumentation graphs, rather than presenting a new method or result."
2310.10174,regular,"The paper presents a case study of an after-sales service process, exploring the application of object-centric process mining. This is original research, not a review of existing literature."
2311.02462,review,"The paper proposes a framework for classifying AGI capabilities and behavior, providing a common language for comparing models and assessing progress. This is a review-style paper that synthesizes existing definitions and principles of AGI."
2403.09925,regular,"This paper presents a new method for solving a combinatorial optimization problem, not a review of existing research."
2209.13501,regular,"This paper presents a novel algorithm for high utility sequential rule mining, not a review of existing research."
2502.00633,regular,"This paper presents a novel algorithm (LiZero) for lifelong planning using MCTS, not a review of existing work."
2510.08034,regular,"This paper presents a novel method (AILoRA) for parameter-efficient fine-tuning of large language models, not a review of existing research."
2009.05977,regular,"This paper presents a new deep learning system for skin cancer classification, not a review of existing research."
2010.01685,regular,"The paper presents a new method for representing dynamic game content, not a review or survey of existing work."
2507.17927,regular,"This paper presents a new tool-augmented LLM system called SmartAPS, which is an original research contribution."
2309.03651,regular,"This paper presents a novel method for learning interpretable knowledge in reinforcement learning, not a review of existing research."
2302.03189,regular,"This paper presents a novel mathematical formalism for general intelligence and explores its implications for understanding consciousness, not a review of existing research."
2411.06559,regular,"This paper presents a novel model-based planning framework for web agents, introducing a new method and experimental results."
2111.08625,regular,"This paper presents a novel framework for uncertainty-aware multiple instance learning, outlining a new method for classification, not a review of existing work."
2010.14108,regular,"This paper presents a new dataset for query-based document summarization, not a review or survey of existing research."
2403.02723,regular,"The paper presents a new attack model for Graph Neural Networks, not a review of existing research."
2211.15864,regular,"This paper presents a new theorem-proving environment (Peano) and demonstrates its effectiveness in solving mathematical problems, not a review of existing research."
2509.10249,regular,"The paper presents a preliminary study investigating the use of language models for ontology engineering, which is an original research approach."
2309.11236,regular,"This paper presents a novel algorithm for constructing lifted representations, which is an original research contribution."
2402.07197,regular,"This paper presents a novel method for aligning graph models with large language models, outlining a new approach rather than reviewing existing work."
2011.03836,regular,"The paper presents a novel model for SQL generation, not a review or survey of existing research."
2207.0327,regular,"The paper presents a novel RL environment based on the DSSAT simulator, not a review of existing research."
2012.05773,regular,"This paper presents a novel method for generating explanations for Bayesian network classifiers, not a review of existing work."
2404.14082,review,"The paper reviews and explores the concept of mechanistic interpretability in AI safety, summarizing existing methodologies and challenges."
2509.00543,regular,"The paper describes a novel AI-powered workflow for drafting architectural floor plans, presenting a new method and system rather than reviewing existing research."
2508.20151,regular,"This paper presents a novel safeguard mechanism for LLMs, outlining its design, training, and evaluation. It is not a review or survey of existing research."
2202.01108,regular,"This paper presents a novel learning method for reasoning about physical events, not a review of existing research."
2509.18986,regular,"The paper presents a case study comparing different remaining time prediction approaches, presenting original data and results, not a review of existing literature."
2409.11631,regular,"The paper presents a new planning approach for pandemic planning problems, focusing on a state transition model and metric hybrid planner. It does not primarily review existing research."
2405.20487,regular,"This paper presents a novel method for calculating probabilities of causation, not a review of existing research."
2008.05585,regular,"The paper presents a new deceptive kernel function for observations in a POMDP, outlining its implementation and analyzing its effects. This is original research, not a review."
2102.07917,regular,"This paper presents a novel approach for learning to rank using Optimum-Path Forest, not a review of existing research."
2504.20828,regular,"This paper presents a novel system for efficient LLM serving, outlining its architecture, performance model, and evaluation results."
2504.17402,regular,"This paper presents original research investigating the application of LLMs for domain-specific ontology generation, including experimental results and evaluation."
2306.00036,regular,"This paper presents a new framework for robot design, outlining its methodology and experimental evaluation, making it an original research paper."
2308.1503,regular,"This paper presents a novel framework for efficient serving of MoE-based LLMs, outlining its implementation and experimental results."
2409.11675,regular,"This paper presents a novel model for explainable goal recognition, not a review of existing research."
2110.03613,regular,"The paper presents a new data-centric approach for training deep neural networks, not a review of existing research."
2504.05393,regular,"This paper presents a new interactive explanation system, not a review or survey of existing research."
2510.08026,regular,"The paper presents a novel reward mechanism called PEAR for controlling response length in large reasoning models. It describes the mechanism, its evaluation, and its performance on benchmarks."
2509.25758,regular,"The paper presents original research on emergent attention heads in reasoning models, focusing on their emergence and impact on performance."
2511.06918,regular,"The paper describes the proceedings of a competition, not a review or survey of existing research."
2007.06282,regular,"This paper presents a new method for solving a constraint satisfaction problem, not a review of existing research."
2508.03622,regular,"This paper presents a new evaluation framework for code generation models, not a review or survey of existing research."
2101.08153,regular,"This paper presents a new method for analyzing and ensuring the safety of DRL agents for Atari games, not a review or survey of existing research."
2508.08816,regular,"This paper presents a novel agent framework for optimizing multimodal retrieval augmented generation, outlining its design, evaluation, and experimental results."
2311.12521,regular,"The paper presents a novel framework for text-based classification of tabular data, outlining experimental results and comparisons to existing methods."
2103.00187,regular,"This paper presents experimental results and documentation for reproducing existing algorithms, not a review of existing research."
2212.00331,review,The paper reviews existing RCA methods and proposes a new AI-empowered framework for 6G network operation and management.
2309.11473,regular,"The paper presents a new method for multi-view fuzzy representation learning, not a review of existing work."
2206.13174,regular,"The paper presents a new probabilistic model for perceptual and logical reasoning, not a review of existing research."
2412.05592,regular,"This paper presents a novel adversarial attack on XAI evaluation, proposing a mitigation strategy, making it an original research paper."
2510.06307,regular,"This paper presents a new framework for multi-agent consensus seeking in NLP tasks, proposing a novel method and experimental results."
2302.14208,regular,"This paper presents a novel method for handling novelty in adversarial environments, outlining its mechanisms and demonstrating its effectiveness through experiments."
2510.02557,regular,"This paper presents a research vision for autonomous agentic systems, proposing a manager agent to orchestrate human-AI teams. It outlines challenges and proposes a framework for future research, making it an original research paper."
2407.09247,regular,"This paper presents a novel method for constrained intrinsic motivation in reinforcement learning, not a review of existing literature."
2511.15169,regular,"This paper presents a new benchmark for evaluating the safety of large reasoning models, not a review or survey of existing research."
2505.17609,regular,"The paper presents a novel method for integrating visual and linguistic reasoning, not a review of existing research."
2412.0125,regular,"This paper presents a novel method for instance object navigation, not a review or survey of existing work."
2407.1136,review,"The paper presents a philosophical and comparative analysis of the relationship between humans and Generative AI, rather than presenting original research or findings."
2006.04003,regular,"This paper presents a new method for generating action-based sensors, not a review of existing research."
2506.18928,regular,"This paper presents original research on strategic randomization in LLMs, including experiments and analysis of their decision-making processes."
2208.07805,regular,"The paper describes a novel framework for research automation and reproducibility, presenting a new method and its implementation, not a review of existing research."
2511.07126,regular,"This paper presents a novel neuro-symbolic approach for knowledge discovery, outlining a new method for subclass identification in time series classification. It does not primarily review existing research."
2510.05774,regular,"This paper presents a novel LLM framework for constraint programming, outlining its architecture, training process, and experimental results."
2008.08114,regular,"This paper presents a new approach for integrating commonsense knowledge from Wikidata into a consolidated commonsense graph, not a review of existing research."
2506.1457,review,"The paper presents a vision for a new class of spatial foundation models, but does not present any original research or experimental results."
2108.09443,regular,"The paper presents a novel approach to document summarization, focusing on feature engineering, flexible summarization, and personalized summarization. It does not primarily review existing research."
2204.1042,regular,"The paper presents a new method for generalized policy generation, not a review of existing research."
2406.13233,regular,"This paper presents a novel method for improving Mixture-of-Experts models, not a review of existing research."
2011.06665,review,"The paper reviews the challenges of explainability in superhuman AI strategies for strategic problems, synthesizing existing research and discussing future directions."
2001.0619,regular,"This paper describes the development and testing of a visual tool for simulating emotions in characters, which is an original research effort."
2109.09507,regular,"The paper describes a process for automatically generating board game manuals, which is an original research effort."
2112.0678,regular,"The paper describes the design of a new case-based agent for biomedical question answering, presenting a novel method and not a review of existing work."
2502.01492,regular,"This paper proposes a new approach for training AI agents in system engineering using Factorio, a game, and not a review of existing research."
2303.17075,review,"The paper presents a theoretical computer science perspective on consciousness and artificial general intelligence, reviewing and synthesizing existing research in the field."
2204.1219,regular,"This paper presents a novel method for traffic signal control using multi-agent reinforcement learning, not a review of existing research."
2204.05545,regular,This paper presents a novel reinforcement learning approach for a specific problem (EV routing) and presents experimental results comparing it to other methods.
2505.03678,regular,"The paper presents an empirical evaluation of graph drawing for LLMs, presenting new findings and experimental results."
2205.03375,regular,"This paper presents a novel family of Markov models for event sequences, proposing new models and algorithms for learning from event sequence data. It does not primarily review existing research."
2310.19247,regular,"The paper presents a novel uncertainty-guided framework for imbalanced social event detection, outlining a new method and experimental results."
2408.11281,regular,"This paper presents a novel multimodal model for bearing health management, introducing a new framework and dataset. It does not primarily review existing research."
2304.00002,regular,"This paper presents a new perspective on general intelligence in AI, arguing against the Turing Test and proposing a focus on contextual learning and cognitive attributes."
2509.03581,regular,"This paper presents a novel training method for LLMs, focusing on dynamic test-time compute allocation for planning, not a review of existing research."
2511.19671,regular,"This paper presents a novel framework and dataset for financial fact-checking, not a review or survey of existing work."
2008.07667,regular,"This paper presents a novel method for policy repair, not a review or survey of existing research."
2205.01331,regular,"The paper presents a novel graph architecture (GRAPHYP) for understanding scientific knowledge and detecting adversarial information routes. It proposes a new method and presents novel results, not a review of existing literature."
2501.07959,regular,"This paper presents a novel method for jailbreaking LLMs, outlining its design and experimental evaluation, making it an original research paper."
2504.07779,regular,"This paper presents a novel method for dynamic scheduling, outlining its development, implementation, and evaluation in a real-world application."
2412.19696,regular,"The paper presents a new AI pipeline for predicting live birth success in IVF, not a review of existing research."
2408.06993,regular,"This paper presents a novel approach to scheduling using Large Language Models, presenting new methods and results."
2111.05884,review,"The paper reviews the history and application of search with value functions in game theory, particularly focusing on imperfect information games."
2505.19165,regular,"The paper presents a new benchmark for evaluating LLMs' ability to understand and operate within organizational hierarchies, which is an original research contribution."
2109.08755,regular,"The paper presents a novel algorithm for solving infinite-horizon Dec-POMDPs, not a review of existing research."
2409.15441,regular,"This paper presents a novel web automation tool called Steward, outlining its design, implementation, and performance characteristics. It does not primarily review existing research."
2403.17653,regular,"The paper presents a novel algorithm and approach for computing and verifying preferences in an abstract argumentation system, which is original research."
2410.07484,regular,"This paper presents a novel method for aligning LLMs with their environment using rule learning, demonstrating a new approach to LLM-based agents."
2407.07671,review,"The paper presents a position paper exploring the potential for AI to make moral decisions, discussing the challenges and risks involved, rather than presenting original research."
2110.09152,regular,"The paper presents a new approach to DecPOMDPs, focusing on lifting the model for nanoscale systems, and outlines future work. This is not a review of existing literature."
2309.10424,regular,"This paper proposes functional requirements to mitigate risks of AI in healthcare, presenting a technical solution rather than a review of existing literature."
2009.14365,regular,"This paper presents a new method for toolpath design in additive manufacturing, not a review of existing research."
2412.08805,regular,"This paper presents a novel framework for autoformalizing interaction scenarios using generative agents and large language models, demonstrating its application through experiments."
2305.11294,regular,"The paper presents a novel approach for solving probabilistic puzzles using logic toolkit, not a review of existing research."
2511.01018,regular,"This paper presents a novel machine learning model for predicting asthma exacerbations, not a review of existing research."
2009.1219,regular,"The paper presents a new algorithm for diagnosis search, not a review of existing research."
2510.26411,regular,"This paper presents a novel method (MedSAE) for improving interpretability in medical AI, not a review of existing research."
2510.22009,regular,"This paper presents a novel mobile agentic foundation model called LightAgent, outlining its architecture, training process, and experimental results."
2511.13137,regular,"This paper presents a novel method for dynamic task decomposition in multi-agent reinforcement learning, not a review of existing work."
2301.12063,regular,"This paper presents a novel self-supervised graph auto-encoder model, not a review or survey of existing work."
2505.16459,regular,"The paper presents a new benchmark for evaluating multi-modal reasoning, not a review of existing research."
2101.09791,regular,"This paper presents a new sampling methodology called context-specific likelihood weighting, which is an original research contribution."
2410.15449,regular,"This paper presents a novel framework for a specific task allocation problem, outlining its design, implementation, and experimental results."
2406.10144,regular,"This paper presents a new method for rule mining, not a review or survey of existing research."
2405.0184,review,"The paper presents an essay discussing the concept of machine understanding, reviewing existing approaches and suggesting potential methods for achieving it."
2005.0288,review,"The paper reviews existing research on exploration in developmental psychology and machine learning, proposing a new approach for comparing child and agent behaviors."
2302.05405,regular,"The paper presents a new constraint solver (ACE) and details its features and capabilities, not a review of existing work."
2505.16781,regular,"This paper presents a novel social network group decision-making framework, proposing a new method and experimental results."
2410.07592,regular,"This paper presents a novel method for knowledge graph embedding, not a review of existing research."
2508.13387,regular,"This paper presents a novel framework (SPANER) for multimodal semantic representation, not a review or survey of existing work."
2308.1439,regular,"The paper describes a new AI infrastructure (ASCAPE) and its potential benefits for cancer patients, not a review of existing research."
2510.12015,regular,"This paper presents a novel method for training LLMs to ask clarifying questions, which is an original research contribution."
2105.13155,regular,"This paper presents a new framework for concept drift detection in process mining, proposing a novel approach and evaluating its effectiveness through experiments."
2510.06433,regular,"The paper presents a new knowledge graph to represent the relationship between food and health, which is an original research effort."
2410.02533,regular,"This paper presents a novel approach to graph reachability, proposing a schema-aware logic reformulation, and presents experimental results to demonstrate its effectiveness."
2506.23141,regular,"This paper presents a novel method for knowledge graph completion, not a review or survey of existing work."
2206.05421,regular,"The paper presents a new algorithm for causal search, not a review of existing methods."
2407.19778,review,"The paper reviews the potential of multimodal large language models for bioimage analysis, summarizing their capabilities and highlighting their promise in advancing biological research."
2511.03545,regular,"This paper presents a theoretical analysis of the parameterized complexity of explanation problems in various ML models, presenting new findings and insights, not a review of existing literature."
2406.15268,regular,"This paper presents a new method for improving the robustness of machine learning models, not a review of existing research."
2205.11589,regular,"The paper presents a new conceptualization for generating argumentation frameworks from causal models, demonstrating its methodology with a specific example of bi-variate reinforcement."
2505.19892,regular,"This paper presents a new model merging benchmark and algorithm for multimodal LLMs, focusing on experimental results and performance evaluation."
2207.07339,review,The paper reviews existing work on argument strength evaluation in quantitative argumentation systems and proposes a novel fuzzy labeling method for this area.
2110.1445,regular,"This paper presents a new model for learning transitivity in knowledge graphs, not a review of existing work."
2105.01454,regular,"This paper presents a research study investigating the use of process mining for online conformance checking in manufacturing, focusing on a new framework and experimental results."
2507.1829,review,"The paper presents a conceptual framework for risk assessment of AI, focusing on legal compliance and fundamental rights protection. It synthesizes existing research and provides a theoretical foundation for future work."
2412.09237,regular,"The paper presents a new large-scale multimodal agent simulation system (LMAgent) and its experimental results, not a review of existing research."
2507.04722,regular,"This paper presents a novel framework for conversational recommender systems, outlining its architecture and experimental results."
2012.10928,regular,"This paper presents a novel method for explaining black-box models, not a review or survey of existing work."
2004.0592,regular,"The paper presents a new relational risk model and its application to game-theoretic decision making, not a review of existing literature."
2304.13998,regular,"This paper presents a new benchmark for ICD coding, proposing a new dataset and comparing different methods, not a review of existing research."
2307.09042,regular,This paper presents a novel psychometric assessment of emotional intelligence in LLMs and conducts empirical experiments to evaluate the performance of different models.
2511.10436,regular,"This paper presents a novel approach for eliciting preferences for step-wise explanations in logic puzzles, which is an original research paper."
2005.04466,regular,"The paper presents new application strategies for weakening in pseudo-Boolean solvers, presenting original research and experimental results."
2202.04236,regular,"This paper presents a new method for demand response bidding, not a review of existing research."
2201.10556,review,The paper reviews the challenges of AI learning social norms and proposes a computational approach to address them.
2402.09844,regular,"This paper presents a novel transformer agent called Jack of All Trades, outlining its design, capabilities, and performance on various tasks. It is an original research paper."
2406.1409,regular,"This paper presents a novel deep Bayesian network for emotion-aware music recommendation, outlining its architecture, datasets, and experimental results."
2506.1826,regular,"This paper presents a novel framework for QML algorithm search, outlining a new method and its potential applications. It does not primarily review existing research."
2407.19667,regular,"The paper presents a new method for improving travel planning using LLMs, not a review of existing research."
2511.20196,regular,"This paper presents a novel method for selective unlearning of sensitive information in multimodal large language models, not a review of existing research."
2406.13664,regular,"This paper presents a novel framework for root cause diagnosis, outlining its methodology and evaluating its performance on industrial processes."
2110.11567,regular,"This paper presents a new logical assessment formula for evaluating models with inaccurate ground-truth labels, proposing a novel method rather than reviewing existing approaches."
2304.01366,regular,"This paper presents a new training environment for autonomous cyber agents, outlining its design and experimental results. It does not primarily review existing research."
2405.04776,review,"The paper analyzes the effectiveness of chain of thought prompting in LLMs, reviewing existing research and presenting a case study to examine its limitations."
2501.06598,regular,"This paper presents a novel method for chart-to-code generation, introducing a new model, dataset, and training method. It is not a review or survey of existing research."
